STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT10,WT10_ATTRIBUTES
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,4/13/2018,7.16,",,W",,,,,,,0,",,W",0,",,W",,,84,",,W",72,",,W",170,",,W",220,",,W",15,",,W",18.1,",,W",,,1,",,W",,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,4/14/2018,7.38,",,W",,,,,,,0,",,W",0,",,W",,,86,",,W",72,",,W",190,",,W",180,",,W",16.1,",,W",19,",,W",,,1,",,W",,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,4/15/2018,9.4,",,W",,,,,,,0,",,W",0,",,W",,,87,",,W",72,",,W",20,",,W",20,",,W",23.9,",,W",28,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,4/16/2018,6.71,",,W",,,,,,,0,",,W",0,",,W",,,84,",,W",75,",,W",150,",,W",160,",,W",13,",,W",16.1,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,4/17/2018,5.59,",,W",,,,,,,0.04,",,W",0,",,W",,,83,",,W",73,",,W",180,",,W",190,",,W",15,",,W",19,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,4/18/2018,6.93,",,W",,,,,,,0.01,",,W",0,",,W",,,85,",,W",70,",,W",180,",,W",170,",,W",16.1,",,W",19,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,4/19/2018,4.92,",,W",,,,,,,0,",,W",0,",,W",,,83,",,W",72,",,W",190,",,W",160,",,W",14.1,",,W",17,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,4/20/2018,7.16,",,W",,,,,,,0,"T,,W",0,",,W",,,85,",,W",74,",,W",50,",,W",50,",,W",21.9,",,W",27.1,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,4/21/2018,6.71,",,W",,,,,,,0,",,W",0,",,W",,,83,",,W",73,",,W",190,",,W",190,",,W",14.1,",,W",19,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,4/22/2018,8.05,",,W",,,,,,,0,",,W",0,",,W",,,84,",,W",72,",,W",30,",,W",30,",,W",17,",,W",21,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,4/23/2018,6.93,",,W",,,,,,,0,",,W",0,",,W",,,86,",,W",73,",,W",50,",,W",150,",,W",17,",,W",17,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,4/24/2018,6.93,",,W",,,,,,,0,"T,,W",0,",,W",,,83,",,W",74,",,W",360,",,W",350,",,W",17,",,W",21,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,4/25/2018,6.93,",,W",,,,,,,0,",,W",0,",,W",,,83,",,W",73,",,W",220,",,W",230,",,W",14.1,",,W",16.1,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,4/26/2018,8.05,",,W",,,,,1256,",,W",0,",,W",,,,,84,",,W",73,",,W",240,",,W",230,",,W",15,",,W",18.1,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,4/27/2018,8.28,",,W",,,,,1614,",,W",0,",,W",,,,,81,",,W",74,",,W",300,",,W",290,",,W",15,",,W",19,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,4/28/2018,10.29,",,W",,,,,1023,",,W",0.02,",,W",,,,,81,",,W",73,",,W",10,",,W",160,",,W",17,",,W",19.9,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,4/29/2018,10.51,",,W",,,,,1255,",,W",0.04,",,W",,,,,81,",,W",70,",,W",340,",,W",350,",,W",19.9,",,W",27.1,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,4/30/2018,7.16,",,W",,,,,1747,",,W",0.15,",,W",,,,,80,",,W",70,",,W",340,",,W",340,",,W",18.1,",,W",19.9,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,5/1/2018,5.82,",,W",,,,,,,0,",,W",0,",,W",,,82,",,W",71,",,W",180,",,W",180,",,W",15,",,W",18.1,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,5/2/2018,6.93,",,W",,,,,,,0,",,W",0,",,W",,,85,",,W",74,",,W",210,",,W",200,",,W",13,",,W",17,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,5/3/2018,9.17,",,W",,,,,,,0.01,",,W",0,",,W",,,87,",,W",76,",,W",290,",,W",290,",,W",19.9,",,W",29.1,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,5/4/2018,8.95,",,W",,,,,,,0,",,W",0,",,W",,,86,",,W",74,",,W",160,",,W",160,",,W",14.1,",,W",19,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,5/5/2018,7.83,",,W",,,,,,,0,",,W",0,",,W",,,85,",,W",76,",,W",270,",,W",330,",,W",15,",,W",18.1,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,5/6/2018,7.16,",,W",,,,,,,0,",,W",0,",,W",,,83,",,W",74,",,W",350,",,W",340,",,W",16.1,",,W",19,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,5/7/2018,6.04,",,W",,,,,,,0,",,W",0,",,W",,,86,",,W",74,",,W",330,",,W",320,",,W",16.1,",,W",19,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,5/8/2018,6.49,",,W",,,,,,,0,",,W",0,",,W",,,84,",,W",76,",,W",160,",,W",340,",,W",13,",,W",16.1,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,5/9/2018,7.61,",,W",,,,,,,0.03,",,W",0,",,W",,,85,",,W",76,",,W",200,",,W",190,",,W",16.1,",,W",19,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,5/10/2018,6.26,",,W",,,,,,,0,",,W",0,",,W",,,83,",,W",75,",,W",170,",,W",160,",,W",14.1,",,W",16.1,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,5/11/2018,6.93,",,W",,,,,,,0,",,W",0,",,W",,,84,",,W",72,",,W",40,",,W",40,",,W",18.1,",,W",21,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,5/12/2018,8.05,",,W",,,,,,,0,",,W",0,",,W",,,86,",,W",71,",,W",40,",,W",40,",,W",19.9,",,W",23.9,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,5/13/2018,8.5,",,W",,,,,,,0,",,W",0,",,W",,,85,",,W",74,",,W",180,",,W",180,",,W",19.9,",,W",23,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,5/14/2018,10.07,",,W",,,,,,,0,",,W",0,",,W",,,86,",,W",71,",,W",200,",,W",200,",,W",18.1,",,W",23,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,5/15/2018,6.93,",,W",,,,,,,0,",,W",0,",,W",,,85,",,W",74,",,W",220,",,W",200,",,W",15,",,W",19.9,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,5/16/2018,9.17,",,W",,,,,,,0,",,W",0,",,W",,,86,",,W",74,",,W",10,",,W",200,",,W",16.1,",,W",19,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,5/17/2018,5.82,",,W",,,,,,,0,",,W",0,",,W",,,87,",,W",74,",,W",30,",,W",30,",,W",17,",,W",19,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,5/18/2018,9.4,",,W",,,,,,,0,",,W",0,",,W",,,87,",,W",75,",,W",60,",,W",40,",,W",25.1,",,W",31.1,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,5/19/2018,8.05,",,W",,,,,,,0,",,W",0,",,W",,,87,",,W",71,",,W",350,",,W",360,",,W",21,",,W",28,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,5/20/2018,5.59,",,W",,,,,,,0,"T,,W",0,",,W",,,83,",,W",73,",,W",50,",,W",40,",,W",14.1,",,W",16.1,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,5/21/2018,6.71,",,W",,,,,,,0,",,W",0,",,W",,,86,",,W",73,",,W",160,",,W",150,",,W",15,",,W",18.1,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,5/22/2018,7.61,",,W",,,,,,,0,",,W",0,",,W",,,87,",,W",75,",,W",340,",,W",330,",,W",21.9,",,W",27.1,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,5/23/2018,9.4,",,W",,,,,,,0,",,W",0,",,W",,,86,",,W",75,",,W",10,",,W",20,",,W",19.9,",,W",21.9,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,5/24/2018,7.38,",,W",,,,,,,0,",,W",0,",,W",,,85,",,W",73,",,W",200,",,W",190,",,W",13,",,W",17,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,5/25/2018,6.04,",,W",,,,,,,0,",,W",0,",,W",,,84,",,W",74,",,W",210,",,W",200,",,W",13,",,W",16.1,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,5/26/2018,6.26,",,W",,,,,,,0,",,W",0,",,W",,,84,",,W",74,",,W",210,",,W",210,",,W",14.1,",,W",17,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,5/27/2018,6.04,",,W",,,,,,,0,",,W",0,",,W",,,85,",,W",75,",,W",190,",,W",200,",,W",14.1,",,W",18.1,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,5/28/2018,5.82,",,W",,,,,,,0,",,W",0,",,W",,,84,",,W",72,",,W",210,",,W",210,",,W",13,",,W",14.1,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,5/29/2018,6.26,",,W",,,,,,,0,",,W",0,",,W",,,83,",,W",76,",,W",200,",,W",200,",,W",12.1,",,W",14.1,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,5/30/2018,8.28,",,W",,,,,,,0,"T,,W",0,",,W",,,85,",,W",76,",,W",190,",,W",190,",,W",16.1,",,W",19.9,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,5/31/2018,6.26,",,W",,,,,,,0,",,W",0,",,W",,,85,",,W",73,",,W",210,",,W",220,",,W",13,",,W",17,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,6/1/2018,6.04,",,W",,,,,,,0,",,W",0,",,W",,,86,",,W",74,",,W",240,",,W",200,",,W",13,",,W",15,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,6/2/2018,6.49,",,W",,,,,,,0,",,W",0,",,W",,,85,",,W",73,",,W",250,",,W",230,",,W",14.1,",,W",17,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,6/3/2018,7.38,",,W",,,,,,,0,",,W",0,",,W",,,86,",,W",74,",,W",180,",,W",210,",,W",14.1,",,W",17,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,6/4/2018,9.17,",,W",,,,,,,0,",,W",0,",,W",,,85,",,W",74,",,W",60,",,W",50,",,W",23,",,W",28,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,6/5/2018,6.71,",,W",,,,,,,0,"T,,W",0,",,W",,,85,",,W",74,",,W",160,",,W",170,",,W",13,",,W",16.1,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,6/6/2018,8.28,",,W",,,,,,,0,",,W",0,",,W",,,85,",,W",74,",,W",340,",,W",340,",,W",19.9,",,W",23.9,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,6/7/2018,8.5,",,W",,,,,,,0,",,W",0,",,W",,,85,",,W",73,",,W",120,",,W",110,",,W",14.1,",,W",19,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,6/8/2018,7.61,",,W",,,,,,,0,",,W",0,",,W",,,86,",,W",75,",,W",190,",,W",190,",,W",14.1,",,W",17,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,6/9/2018,6.49,",,W",,,,,,,0,",,W",0,",,W",,,84,",,W",75,",,W",180,",,W",190,",,W",12.1,",,W",15,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,6/10/2018,5.59,",,W",,,,,,,,,0,",,W",,,85,",,W",76,",,W",50,",,W",40,",,W",14.1,",,W",18.1,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,6/11/2018,8.95,",,W",,,,,,,0,",,W",0,",,W",,,86,",,W",75,",,W",240,",,W",180,",,W",15,",,W",19,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,6/12/2018,9.4,",,W",,,,,,,0.01,",,W",0,",,W",,,87,",,W",74,",,W",50,",,W",50,",,W",21.9,",,W",23.9,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,6/13/2018,7.83,",,W",,,,,,,0,",,W",0,",,W",,,86,",,W",74,",,W",40,",,W",50,",,W",15,",,W",19,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,6/14/2018,6.26,",,W",,,,,,,0,",,W",0,",,W",,,86,",,W",75,",,W",200,",,W",190,",,W",13,",,W",17,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,6/15/2018,7.61,",,W",,,,,,,0,",,W",0,",,W",,,86,",,W",74,",,W",180,",,W",220,",,W",14.1,",,W",18.1,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,6/16/2018,8.5,",,W",,,,,,,0,",,W",0,",,W",,,86,",,W",76,",,W",190,",,W",210,",,W",16.1,",,W",21,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,6/17/2018,8.95,",,W",,,,,,,0,",,W",0,",,W",,,86,",,W",73,",,W",210,",,W",190,",,W",18.1,",,W",21.9,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,6/18/2018,6.93,",,W",,,,,,,0,",,W",0,",,W",,,86,",,W",76,",,W",210,",,W",220,",,W",17,",,W",21,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,6/19/2018,8.28,",,W",,,,,,,0,",,W",0,",,W",,,87,",,W",74,",,W",40,",,W",220,",,W",16.1,",,W",19.9,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,6/20/2018,7.38,",,W",,,,,,,0.05,",,W",0,",,W",,,86,",,W",74,",,W",220,",,W",200,",,W",17,",,W",21.9,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,6/21/2018,7.83,",,W",,,,,,,0,",,W",0,",,W",,,86,",,W",77,",,W",40,",,W",50,",,W",16.1,",,W",19.9,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,6/22/2018,9.4,",,W",,,,,,,0,"T,,W",0,",,W",,,85,",,W",76,",,W",20,",,W",20,",,W",23.9,",,W",32,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,6/24/2018,7.16,",,W",,,,,,,,,0,",,W",,,87,",,W",74,",,W",60,",,W",290,",,W",17,",,W",21,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,6/25/2018,8.5,",,W",,,,,,,0,"T,,W",0,",,W",,,87,",,W",75,",,W",30,",,W",350,",,W",17,",,W",21,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,6/26/2018,6.71,",,W",,,,,,,0,"T,,W",0,",,W",,,86,",,W",74,",,W",200,",,W",200,",,W",14.1,",,W",18.1,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,6/27/2018,7.83,",,W",,,,,,,0.02,",,W",0,",,W",,,84,",,W",75,",,W",180,",,W",190,",,W",15,",,W",18.1,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,6/28/2018,7.38,",,W",,,,,,,0,"T,,W",0,",,W",,,86,",,W",74,",,W",230,",,W",240,",,W",13,",,W",16.1,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,6/29/2018,7.16,",,W",,,,,,,0,",,W",0,",,W",,,88,",,W",75,",,W",200,",,W",190,",,W",15,",,W",19,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,6/30/2018,6.71,",,W",,,,,,,0.01,",,W",0,",,W",,,86,",,W",72,",,W",190,",,W",200,",,W",16.1,",,W",21.9,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,7/1/2018,7.38,",,W",,,,,,,0,",,W",0,",,W",,,87,",,W",72,",,W",200,",,W",230,",,W",15,",,W",19,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,7/2/2018,6.93,",,W",,,,,,,0,",,W",0,",,W",,,87,",,W",76,",,W",230,",,W",200,",,W",15,",,W",19.9,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,7/3/2018,7.61,",,W",,,,,,,0.54,",,W",0,",,W",,,86,",,W",75,",,W",150,",,W",180,",,W",14.1,",,W",21.9,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,7/4/2018,5.82,",,W",,,,,,,0,",,W",0,",,W",,,86,",,W",73,",,W",200,",,W",200,",,W",12.1,",,W",15,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,7/5/2018,6.93,",,W",,,,,,,0,",,W",0,",,W",,,87,",,W",75,",,W",200,",,W",190,",,W",15,",,W",19,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,7/6/2018,8.05,",,W",,,,,,,0.01,",,W",0,",,W",,,89,",,W",76,",,W",110,",,W",100,",,W",16.1,",,W",19.9,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,7/7/2018,8.05,",,W",,,,,,,0.24,",,W",0,",,W",,,85,",,W",75,",,W",110,",,W",130,",,W",17,",,W",21,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,7/8/2018,7.83,",,W",,,,,,,0,",,W",0,",,W",,,86,",,W",73,",,W",50,",,W",220,",,W",15,",,W",19,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,7/9/2018,6.93,",,W",,,,,,,0,",,W",0,",,W",,,88,",,W",75,",,W",70,",,W",60,",,W",18.1,",,W",23.9,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,7/10/2018,6.49,",,W",,,,,,,0,",,W",0,",,W",,,85,",,W",76,",,W",60,",,W",50,",,W",13,",,W",18.1,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,7/11/2018,7.61,",,W",,,,,,,0,",,W",0,",,W",,,86,",,W",75,",,W",180,",,W",200,",,W",14.1,",,W",18.1,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,7/12/2018,8.28,",,W",,,,,,,0,",,W",0,",,W",,,86,",,W",74,",,W",210,",,W",200,",,W",17,",,W",21,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,7/13/2018,5.82,",,W",,,,,,,0,",,W",0,",,W",,,85,",,W",75,",,W",150,",,W",190,",,W",13,",,W",16.1,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,7/14/2018,8.05,",,W",,,,,,,0,",,W",0,",,W",,,87,",,W",77,",,W",230,",,W",210,",,W",14.1,",,W",17,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,7/15/2018,7.61,",,W",,,,,,,0,",,W",0,",,W",,,88,",,W",76,",,W",220,",,W",210,",,W",15,",,W",19.9,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,7/16/2018,8.05,",,W",,,,,,,0,",,W",0,",,W",,,90,",,W",77,",,W",30,",,W",30,",,W",18.1,",,W",23,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,7/17/2018,7.61,",,W",,,,,,,0,",,W",0,",,W",,,86,",,W",76,",,W",120,",,W",120,",,W",17,",,W",19.9,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,7/18/2018,5.37,",,W",,,,,,,0,",,W",0,",,W",,,86,",,W",76,",,W",230,",,W",240,",,W",12.1,",,W",23.9,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,7/19/2018,8.05,",,W",,,,,,,0,",,W",0,",,W",,,88,",,W",74,",,W",220,",,W",210,",,W",15,",,W",18.1,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,7/20/2018,8.05,",,W",,,,,,,0,",,W",0,",,W",,,87,",,W",77,",,W",150,",,W",150,",,W",18.1,",,W",25.1,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,7/21/2018,7.38,",,W",,,,,,,0.01,",,W",0,",,W",,,86,",,W",77,",,W",10,",,W",320,",,W",13,",,W",17,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,7/22/2018,7.38,",,W",,,,,,,0,",,W",0,",,W",,,88,",,W",75,",,W",50,",,W",50,",,W",16.1,",,W",19.9,",,W",,,,,,,,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,7/23/2018,4.92,",,W",,,,,,,0,",,W",0,",,W",,,88,",,W",79,",,W",230,",,W",230,",,W",13,",,W",15,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,7/24/2018,5.82,",,W",,,,,,,0,",,W",0,",,W",,,88,",,W",77,",,W",160,",,W",280,",,W",12.1,",,W",13,",,W",,,,,1,",,W",,
USW00021510,"KAILUA KONA KE AHOLE AIRPORT, HI US",19.73782,-156.04795,11.3,7/25/2018,7.61,",,W",,,,,,,0,",,W",0,",,W",,,88,",,W",78,",,W",160,",,W",290,",,W",13,",,W",15,",,W",,,,,1,",,W",,
