STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/9/2018,9.84,W,,,0,TW2400,0,W,0,W,60,HS,67,W,52,W,250,W,230,W,18.1,W,25.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/10/2018,7.83,W,,,0.04,W2400,0,W,0,W,55,HS,62,W,50,W,210,W,210,W,14.1,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/11/2018,4.92,W,,,0,TW2400,0,W,0,W,54,HS,67,W,50,W,260,W,270,W,13,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/12/2018,7.61,W,,,0,W2400,0,W,0,W,60,HS,77,W,49,W,40,W,30,W,16.1,W,21.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/13/2018,4.7,W,,,0,W2400,0,W,0,W,67,HS,85,W,52,W,40,W,40,W,13,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/14/2018,6.04,W,,,0,W2400,0,W,0,W,71,HS,88,W,58,W,340,W,340,W,13,W,15,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/15/2018,8.95,W,,,0,W2400,0,W,0,W,65,HS,69,W,54,W,220,W,240,W,14.1,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/16/2018,8.28,W,,,0,W2400,0,W,0,W,59,HS,68,W,53,W,200,W,220,W,14.1,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/17/2018,6.71,W,,,0,W2400,0,W,0,W,58,HS,67,W,53,W,230,W,260,W,12.1,W,15,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/18/2018,4.92,W,,,0,TW2400,0,W,0,W,58,HS,66,W,53,W,200,W,220,W,8.9,W,14.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/19/2018,3.8,W,,,0.04,W2400,0,W,0,W,60,HS,72,W,53,W,270,W,280,W,8.1,W,11,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/20/2018,6.93,W,,,0,W2400,0,W,0,W,60,HS,68,W,55,W,360,W,360,W,10.1,W,13,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/21/2018,5.82,W,,,0,W2400,0,W,0,W,60,HS,72,W,54,W,290,W,290,W,15,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/22/2018,8.72,W,,,0,W2400,0,W,0,W,63,HS,79,W,51,W,20,W,10,W,15,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/23/2018,6.93,W,,,0,W2400,0,W,0,W,68,HS,80,W,55,W,200,W,210,W,15,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/24/2018,6.49,W,,,0,W2400,0,W,0,W,62,HS,70,W,54,W,210,W,310,W,13,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/25/2018,5.82,W,,,0,W2400,0,W,0,W,60,HS,68,W,52,W,20,W,340,W,10.1,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/26/2018,5.14,W,,,0,W2400,0,W,0,W,59,HS,68,W,52,W,220,W,210,W,12.1,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/27/2018,4.7,W,,,0,W2400,0,W,0,W,60,HS,75,W,51,W,230,W,290,W,8.9,W,14.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/28/2018,7.38,W,,,0,W2400,0,W,0,W,61,HS,70,W,52,W,10,W,10,W,15,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/29/2018,6.71,W,,,0,W2400,0,W,0,W,58,HS,65,W,50,W,10,W,190,W,14.1,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/30/2018,7.83,W,,,0,W2400,0,W,0,W,56,HS,67,W,48,W,360,W,340,W,16.1,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/31/2018,7.16,W,,,0,TW2400,0,W,0,W,56,HS,67,W,49,W,210,W,210,W,18.1,W,21.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/1/2018,9.17,W,,,0,W2400,0,W,0,W,56,HS,68,W,48,W,200,W,200,W,16.1,W,21.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/2/2018,5.82,W,,,0,W2400,0,W,0,W,62,HS,77,W,54,W,350,W,260,W,10.1,W,13,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/3/2018,4.92,W,,,0.01,W2400,0,W,0,W,61,HS,63,W,53,W,260,W,260,W,13,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/4/2018,5.14,W,,,0,TW2400,0,W,0,W,55,HS,69,W,49,W,220,W,220,W,13,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/5/2018,7.61,W,,,0,W2400,0,W,0,W,58,HS,69,W,49,W,230,W,220,W,19.9,W,25.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/6/2018,5.82,W,,,0,W2400,0,W,0,W,61,HS,75,W,51,W,210,W,210,W,8.9,W,13,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/7/2018,10.07,W,,,0,W2400,0,W,0,W,62,HS,68,W,55,W,260,W,250,W,16.1,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/8/2018,6.93,W,,,0.25,W2400,0,W,0,W,60,HS,64,W,52,W,200,W,200,W,14.1,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/9/2018,7.61,W,,,0.09,W2400,0,W,0,W,54,HS,63,W,49,W,210,W,210,W,16.1,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/10/2018,10.07,W,,,0.06,W2400,0,W,0,W,54,HS,62,W,48,W,240,W,240,W,25.9,W,33.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/11/2018,4.7,W,,,0,W2400,0,W,0,W,55,HS,68,W,48,W,10,W,210,W,10.1,W,14.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/12/2018,5.59,W,,,0,W2400,0,W,0,W,61,HS,69,W,48,W,290,W,10,W,15,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/13/2018,10.51,W,,,0.02,W2400,0,W,0,W,60,HS,67,W,53,W,210,W,210,W,21.9,W,29.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/14/2018,6.93,W,,,0,W2400,0,W,0,W,58,HS,68,W,53,W,30,W,180,W,13,W,15,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/15/2018,8.05,W,,,0,W2400,0,W,0,W,61,HS,73,W,53,W,360,W,360,W,17,W,23,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/16/2018,8.72,W,,,0,TW2400,0,W,0,W,64,HS,78,W,54,W,20,W,10,W,16.1,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/17/2018,7.83,W,,,0,W2400,0,W,0,W,72,HS,88,W,58,W,360,W,10,W,21.9,W,25.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/18/2018,7.61,W,,,0,W2400,0,W,0,W,76,HS,87,W,60,W,220,W,250,W,14.1,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/19/2018,5.37,W,,,0,W2400,0,W,0,W,69,HS,85,W,57,W,210,W,210,W,10.1,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/20/2018,5.37,W,,,0,W2400,0,W,0,W,74,HS,88,W,59,W,200,W,200,W,15,W,21.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/21/2018,8.72,W,,,0,W2400,0,W,0,W,66,HS,69,W,58,W,230,W,220,W,14.1,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/22/2018,7.16,W,,,0,TW2400,0,W,0,W,61,HS,69,W,57,W,220,W,210,W,15,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/23/2018,6.26,W,,,0.07,W2400,0,W,0,W,61,HS,72,W,56,W,300,W,320,W,12.1,W,15,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/24/2018,9.4,W,,,0.13,W2400,0,W,0,W,64,HS,79,W,54,W,10,W,20,W,23,W,29.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/25/2018,10.51,W,,,0,W2400,0,W,0,W,64,HS,71,W,55,W,220,W,230,W,21,W,25.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/26/2018,6.93,W,,,0,W2400,0,W,0,W,60,HS,73,W,53,W,330,W,340,W,14.1,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/27/2018,6.26,W,,,0,W2400,0,W,0,W,61,HS,67,W,54,W,40,W,30,W,15,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/28/2018,5.82,W,,,0,TW2400,0,W,0,W,60,HS,69,W,53,W,240,W,240,W,12.1,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/29/2018,6.26,W,,,0,W2400,0,W,0,W,62,HS,72,W,55,W,200,W,210,W,13,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/30/2018,10.51,W,,,0,TW2400,0,W,0,W,63,HS,66,W,56,W,210,W,190,W,17,W,28,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/1/2018,10.51,W,,,0.04,W2400,0,W,0,W,61,HS,71,W,56,W,30,W,40,W,18.1,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/2/2018,5.82,W,,,0,W2400,0,W,0,W,60,HS,70,W,53,W,190,W,170,W,12.1,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/3/2018,8.5,W,,,0,W2400,0,W,0,W,61,HS,76,W,50,W,10,W,10,W,17,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/4/2018,12.3,W,,,0,W2400,0,W,0,W,68,HS,83,W,57,W,10,W,20,W,21,W,23.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/5/2018,6.26,W,,,0,W2400,0,W,0,W,69,HS,85,W,59,W,250,W,240,W,15,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/6/2018,9.4,W,,,0,TW2400,0,W,0,W,70,HS,78,W,60,W,240,W,260,W,19.9,W,23.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/7/2018,8.28,W,,,0.01,W2400,0,W,0,W,65,HS,74,W,58,W,200,W,200,W,16.1,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/8/2018,7.83,W,,,0,W2400,0,W,0,W,67,HS,81,W,58,W,360,W,360,W,15,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/9/2018,8.5,W,,,0,TW2400,0,W,0,W,67,HS,72,W,57,W,190,W,210,W,15,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/10/2018,6.71,W,,,0,TW2400,0,W,0,W,63,HS,78,W,58,W,350,W,350,W,15,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/11/2018,9.62,W,,,0,W2400,0,W,0,W,68,HS,82,W,59,W,350,W,20,W,16.1,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/12/2018,8.05,W,,,0,W2400,0,W,0,W,73,HS,89,W,59,W,40,W,30,W,16.1,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/13/2018,6.71,W,,,0,W2400,0,W,0,W,75,HS,85,W,61,W,340,W,330,W,15,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/14/2018,7.16,W,,,0,W2400,0,W,0,W,72,HS,87,W,58,W,340,W,360,W,15,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/15/2018,8.05,W,,,0,W2400,0,W,0,W,78,HS,93,W,63,W,340,W,330,W,15,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/16/2018,6.93,W,,,0,W2400,0,W,0,W,78,HS,92,W,63,W,10,W,10,W,16.1,W,21.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/17/2018,9.4,W,,,0,W2400,0,W,0,W,74,HS,85,W,60,W,240,W,230,W,15,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/18/2018,6.49,W,,,0,W2400,0,W,0,W,67,HS,77,W,58,W,230,W,160,W,12.1,W,15,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/19/2018,6.71,W,,,0,W2400,0,W,0,W,63,HS,70,W,54,W,220,W,210,W,14.1,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/20/2018,7.16,W,,,0,W2400,0,W,0,W,62,HS,74,W,55,W,20,W,240,W,14.1,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/21/2018,7.83,W,,,0,W2400,0,W,0,W,67,HS,79,W,56,W,360,W,30,W,14.1,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/22/2018,8.95,W,,,0,W2400,0,W,0,W,71,HS,86,W,61,W,20,W,310,W,14.1,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/23/2018,6.93,W,,,0,W2400,0,W,0,W,76,HS,90,W,63,W,20,W,320,W,13,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/24/2018,6.49,W,,,0,W2400,0,W,0,W,75,HS,91,W,59,W,30,W,350,W,13,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/25/2018,5.37,W,,,0,W2400,0,W,0,W,76,HS,92,W,62,W,10,W,10,W,14.1,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/26/2018,4.92,W,,,0,W2400,0,W,0,W,77,HS,92,W,60,W,260,W,270,W,10.1,W,14.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/27/2018,6.71,W,,,0,W2400,0,W,0,W,72,HS,88,W,57,W,200,W,190,W,13,W,15,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/28/2018,5.37,W,,,0,W2400,0,W,0,W,70,HS,85,W,58,W,220,W,210,W,13,W,15,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/29/2018,5.82,W,,,0,W2400,0,W,0,W,74,HS,94,W,60,W,340,W,360,W,15,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/30/2018,6.71,W,,,0,W2400,0,W,0,W,77,HS,89,W,62,W,190,W,210,W,12.1,W,15,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/31/2018,8.72,W,,,0,W2400,0,W,0,W,69,HS,80,W,60,W,200,W,260,W,13,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/1/2018,7.61,W,,,0,W2400,0,W,0,W,65,HS,75,W,59,W,180,W,210,W,12.1,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/2/2018,9.17,W,,,0.02,W2400,0,W,0,W,63,HS,70,W,58,W,250,W,240,W,14.1,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/3/2018,7.38,W,,,0.01,W2400,0,W,0,W,64,HS,76,W,59,W,20,W,290,W,13,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/4/2018,7.61,W,,,0,W2400,0,W,0,W,67,HS,81,W,58,W,330,W,10,W,13,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/5/2018,5.37,W,,,0,W2400,0,W,0,W,70,HS,86,W,59,W,290,W,290,W,12.1,W,15,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/6/2018,6.26,W,,,0,W2400,0,W,0,W,72,HS,89,W,59,W,30,W,350,W,14.1,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/7/2018,7.16,W,,,0,W2400,0,W,0,W,75,HS,92,W,60,W,350,W,350,W,18.1,W,21.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/8/2018,4.92,W,,,0,W2400,0,W,0,W,78,HS,94,W,62,W,190,W,250,W,13,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/9/2018,6.71,W,,,0,W2400,0,W,0,W,76,HS,93,W,60,W,10,W,280,W,13,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/10/2018,9.62,W,,,0,W2400,0,W,0,W,75,HS,82,W,62,W,200,W,200,W,17,W,23,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/11/2018,10.96,W,,,0.05,W2400,0,W,0,W,67,HS,72,W,62,W,220,W,200,W,17,W,21.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/12/2018,7.16,W,,,0,W2400,0,W,0,W,65,HS,73,W,59,W,20,W,10,W,16.1,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/13/2018,8.95,W,,,0,W2400,0,W,0,W,66,HS,79,W,59,W,30,W,30,W,15,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/14/2018,6.49,W,,,0,W2400,0,W,0,W,71,HS,85,W,62,W,20,W,300,W,13,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/15/2018,4.47,W,,,0,W2400,0,W,0,W,73,HS,86,W,61,W,290,W,230,W,10.1,W,25.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/16/2018,6.26,W,,,0,W2400,0,W,0,W,67,HS,73,W,58,W,200,W,230,W,13,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/17/2018,5.82,W,,,0,W2400,0,W,0,W,62,HS,74,W,54,W,190,W,190,W,12.1,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/18/2018,5.82,W,,,0,W2400,0,W,0,W,66,HS,81,W,55,W,360,W,340,W,17,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/19/2018,5.59,W,,,0,W2400,0,W,0,W,69,HS,80,W,58,W,360,W,310,W,15,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/20/2018,5.37,W,,,0,W2400,0,W,0,W,69,HS,81,W,57,W,360,W,10,W,16.1,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/21/2018,8.05,W,,,0,W2400,0,W,0,W,77,HS,91,W,65,W,330,W,300,W,15,W,21.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/22/2018,5.59,W,,,0,W2400,0,W,0,W,76,HS,89,W,59,W,210,W,110,W,14.1,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/23/2018,9.84,W,,,0.01,W2400,0,W,0,W,65,HS,73,W,57,W,220,W,220,W,16.1,W,28,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/24/2018,7.61,W,,,0,W2400,0,W,0,W,62,HS,69,W,56,W,200,W,260,W,13,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/25/2018,4.92,W,,,0,W2400,0,W,0,W,58,HS,64,W,53,W,220,W,210,W,10.1,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/26/2018,7.16,W,,,0.11,W2400,0,W,0,W,61,HS,65,W,57,W,220,W,220,W,17,W,23,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/27/2018,5.82,W,,,0,TW2400,0,W,0,W,61,HS,76,W,56,W,20,W,40,W,17,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/28/2018,4.92,W,,,0,W2400,0,W,0,W,67,HS,84,W,55,W,290,W,300,W,12.1,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/29/2018,6.49,W,,,0,W2400,0,W,0,W,68,HS,77,W,57,W,220,W,220,W,17,W,23,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/30/2018,6.26,W,,,0,W2400,0,W,0,W,66,HS,73,W,60,W,210,W,220,W,13,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/31/2018,7.61,W,,,0,W2400,0,W,0,W,64,HS,69,W,58,W,220,W,230,W,15,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,9/1/2018,6.71,W,,,0,W2400,0,W,0,W,63,HS,73,W,57,W,30,W,30,W,13,W,15,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,9/2/2018,6.93,W,,,0,W2400,0,W,0,W,63,HS,76,W,52,W,30,W,40,W,17,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,9/3/2018,7.16,W,,,0,W2400,0,W,0,W,66,HS,74,W,58,W,10,W,80,W,13,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,9/4/2018,7.83,W,,,0,W2400,0,W,0,W,64,HS,77,W,55,W,10,W,360,W,14.1,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,9/5/2018,7.61,W,,,0,W2400,0,W,0,W,67,HS,82,W,57,W,10,W,20,W,15,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,9/6/2018,4.92,W,,,0,W2400,0,W,0,W,69,HS,85,W,56,W,210,W,200,W,15,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,9/7/2018,6.71,W,,,0.05,W2400,0,W,0,W,65,HS,75,W,56,W,130,W,220,W,14.1,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,9/8/2018,8.5,W,,,0.04,W2400,0,W,0,W,62,HS,71,W,58,W,200,W,170,W,14.1,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,9/9/2018,9.17,W,,,0.13,W2400,0,W,0,W,65,HS,75,W,57,W,220,W,230,W,18.1,W,25.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,9/10/2018,10.74,W,,,0,TW2400,0,W,0,W,63,HS,68,W,58,W,210,W,190,W,19.9,W,23.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,9/11/2018,9.17,W,,,0,TW2400,0,W,0,W,61,HS,67,W,56,W,210,W,210,W,17,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,9/12/2018,7.16,W,,,0.01,W2400,0,W,0,W,59,HS,67,W,55,W,200,W,40,W,13,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,9/13/2018,6.49,W,,,0,TW2400,0,W,0,W,60,HS,70,W,55,W,210,W,210,W,16.1,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,9/14/2018,6.71,W,,,0.42,W2400,0,W,0,W,60,HS,67,W,55,W,160,W,210,W,15,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,9/15/2018,7.16,W,,,0.01,W2400,0,W,0,W,58,HS,63,W,53,W,200,W,180,W,14.1,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,9/16/2018,10.51,W,,,0.17,W2400,0,W,0,W,58,HS,65,W,51,W,180,W,210,W,19.9,W,23.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,9/17/2018,7.38,W,,,0,W2400,0,W,0,W,57,HS,65,W,51,W,10,W,20,W,15,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,9/18/2018,6.26,W,,,0,W2400,0,W,0,W,56,HS,67,W,48,W,30,W,260,W,14.1,W,18.1,W
